CUSTOMER_PLACE_ORDER_DATETIME,PLACED_ORDER_WITH_RESTAURANT_DATETIME,DRIVER_AT_RESTAURANT_DATETIME,DELIVERED_TO_CUSTOMER_DATETIME,DRIVER_ID,RESTAURANT_ID,CUSTOMER_ID,DELIVERY_REGION,IS_ASAP,ORDER_TOTAL,DISCOUNT_AMOUNT,TIP_AMOUNT,REFUNDED_AMOUNT
9/25/2024 22:41:33,9/25/2024 22:41:33,9/25/2024 23:03:09,9/25/2024 23:11:52,33267906,27971896,56695323,Baltimore,TRUE,$41.12,$3.00,$8.00,$0.00
9/26/2024 16:04:37,9/26/2024 16:04:38,9/26/2024 16:19:39,9/26/2024 16:40:22,36440223,27971896,63422187,Baltimore,TRUE,$47.94,$0.00,$9.50,$0.00
9/26/2024 22:05:17,9/26/2024 22:05:17,9/26/2024 22:17:50,9/26/2024 22:30:00,37110776,27971896,75708215,Baltimore,TRUE,$21.41,$0.00,$3.50,$0.00
9/26/2024 22:03:11,9/26/2024 22:03:11,9/26/2024 22:17:50,9/26/2024 22:30:00,37110776,27971896,75708215,Baltimore,TRUE,$113.07,$0.00,$9.00,$0.00
9/26/2024 21:52:02,9/26/2024 21:52:02,9/26/2024 22:04:17,9/26/2024 22:09:44,28756928,27971896,131017200,Baltimore,TRUE,$24.88,$0.00,$4.50,$0.00
9/19/2024 21:16:47,9/19/2024 21:16:48,9/19/2024 21:37:11,9/19/2024 21:55:18,30946070,27971896,131245583,Baltimore,TRUE,$43.16,$7.24,$5.00,$0.00
9/27/2024 23:28:23,9/27/2024 23:28:23,9/27/2024 23:46:00,9/27/2024 23:54:59,31187631,27971896,1253576240,Baltimore,TRUE,$30.28,$0.00,$5.00,$0.00
9/27/2024 20:13:49,9/27/2024 20:13:49,9/27/2024 20:26:38,9/27/2024 21:00:50,16207941,27971896,1725182498,Baltimore,TRUE,$39.04,$1.50,$4.50,$4.83
9/12/2024 21:50:13,9/12/2024 21:50:13,9/12/2024 22:17:00,9/12/2024 22:40:38,36006885,27971896,1127956203,Baltimore,TRUE,$74.31,$0.00,$13.50,$0.00
9/2/2024 13:53:43,9/2/2024 13:53:44,9/2/2024 14:06:05,9/2/2024 14:14:24,5622092,2498402,88155239,Lubbock,TRUE,$26.72,$2.99,$4.00,$0.00
9/3/2024 3:25:52,9/3/2024 3:25:52,9/3/2024 3:40:28,9/3/2024 3:47:23,21823343,2498402,877337712,Lubbock,TRUE,$29.70,$0.00,$2.00,$0.00
9/3/2024 1:37:05,9/3/2024 1:37:06,9/3/2024 1:56:42,9/3/2024 2:07:45,25364884,2498402,435642605,Lubbock,TRUE,$19.26,$0.00,$4.00,$0.00
9/2/2024 16:15:02,9/2/2024 16:15:02,9/2/2024 16:23:23,9/2/2024 16:30:26,3678618,2498402,296399799,Lubbock,TRUE,$30.03,$0.50,$10.00,$0.00
9/2/2024 17:04:58,9/2/2024 17:04:58,9/2/2024 17:09:39,9/2/2024 17:15:17,22464415,2498402,1873459317,Lubbock,TRUE,$17.06,$0.00,$2.50,$0.00
9/2/2024 18:38:18,9/2/2024 18:38:19,9/2/2024 18:51:22,9/2/2024 18:59:51,33784307,2498402,1834314846,Lubbock,TRUE,$15.98,$0.00,$0.00,$0.00
9/3/2024 14:42:44,9/3/2024 14:42:45,9/3/2024 14:46:28,9/3/2024 14:56:08,33098385,2498402,1867581484,Lubbock,TRUE,$19.97,$0.00,$0.00,$0.00
9/3/2024 17:09:59,9/3/2024 17:09:59,9/3/2024 17:16:04,9/3/2024 17:36:23,37420918,2498402,81121945,Lubbock,TRUE,$20.27,$2.00,$3.00,$0.00
9/3/2024 11:47:05,9/3/2024 11:47:05,9/3/2024 12:14:44,9/3/2024 12:24:56,33863785,2498402,1715536037,Lubbock,TRUE,$18.81,$0.00,$0.00,$0.00
9/4/2024 1:16:06,9/4/2024 1:16:07,9/4/2024 1:29:01,9/4/2024 1:39:08,33631722,2498402,720115039,Lubbock,TRUE,$19.67,$1.50,$2.00,$0.00
9/3/2024 14:11:14,9/3/2024 14:11:14,9/3/2024 14:24:31,9/3/2024 14:32:26,35439028,2498402,1398073668,Lubbock,TRUE,$18.29,$0.00,$0.00,$0.00
9/3/2024 23:41:40,9/3/2024 23:41:41,9/3/2024 23:45:49,9/3/2024 23:53:10,32989302,2498402,501062971,Lubbock,TRUE,$26.34,$0.00,$10.00,$0.00
9/3/2024 15:23:28,9/3/2024 15:23:29,9/3/2024 15:26:03,9/3/2024 15:34:13,33098385,2498402,159903284,Lubbock,TRUE,$36.10,$0.00,$2.50,$0.00
9/4/2024 3:52:04,9/4/2024 3:52:05,9/4/2024 3:55:40,9/4/2024 4:08:38,14791512,2498402,1794519445,Lubbock,TRUE,$29.42,$0.00,$5.00,$0.00
9/4/2024 2:27:25,9/4/2024 2:27:25,9/4/2024 2:29:26,9/4/2024 2:36:58,1360645,2498402,1457604422,Lubbock,TRUE,$21.65,$0.00,$3.50,$0.00
9/3/2024 22:29:52,9/3/2024 22:29:53,9/3/2024 22:32:47,9/3/2024 22:39:36,37519318,2498402,1857023511,Lubbock,TRUE,$14.82,$0.00,$0.25,$0.00
9/3/2024 18:40:34,9/3/2024 18:40:34,9/3/2024 18:46:21,9/3/2024 18:55:07,34322483,2498402,1873459317,Lubbock,TRUE,$19.56,$0.00,$2.22,$0.00
9/3/2024 16:03:19,9/3/2024 16:03:20,9/3/2024 16:06:40,9/3/2024 16:11:11,19167216,2498402,628667422,Lubbock,TRUE,$17.41,$1.00,$2.50,$0.00
9/3/2024 13:15:01,9/3/2024 13:15:01,9/3/2024 13:26:35,9/3/2024 13:36:30,33575697,2498402,1020788973,Lubbock,TRUE,$15.17,$0.00,$0.00,$0.00
9/4/2024 3:03:15,9/4/2024 3:03:15,9/4/2024 3:13:08,9/4/2024 3:17:31,29503125,2498402,1834314846,Lubbock,TRUE,$15.98,$0.00,$0.00,$0.00
9/4/2024 3:59:49,9/4/2024 3:59:49,9/4/2024 4:02:16,9/4/2024 4:10:31,30035771,2498402,945408309,Lubbock,TRUE,$22.43,$0.00,$3.00,$19.27
9/3/2024 13:40:05,9/3/2024 13:40:05,9/3/2024 13:43:13,9/3/2024 13:54:31,33575697,2498402,1625548981,Lubbock,TRUE,$48.61,$0.00,$4.50,$0.00
9/3/2024 17:31:59,9/3/2024 17:32:00,9/3/2024 17:37:03,9/3/2024 17:45:12,36206133,2498402,616259713,Lubbock,TRUE,$16.17,$0.00,$1.00,$0.00
9/4/2024 3:33:37,9/4/2024 3:33:38,9/4/2024 3:38:57,9/4/2024 3:50:16,7879584,2498402,1881300816,Lubbock,TRUE,$36.50,$0.00,$2.50,$2.50
9/4/2024 16:43:34,9/4/2024 16:43:34,9/4/2024 16:50:51,9/4/2024 16:58:54,28604329,2498402,1846010563,Lubbock,TRUE,$22.62,$0.00,$0.00,$0.00
9/4/2024 15:39:23,9/4/2024 15:39:23,9/4/2024 16:02:20,9/4/2024 16:07:14,22438659,2498402,269672292,Lubbock,TRUE,$11.50,$1.99,$0.00,$0.00
9/4/2024 22:59:52,9/4/2024 22:59:52,9/4/2024 23:02:49,9/4/2024 23:15:13,18676927,2498402,501062971,Lubbock,TRUE,$26.34,$0.00,$10.00,$0.00
9/4/2024 14:31:48,9/4/2024 14:31:48,9/4/2024 14:40:54,9/4/2024 14:53:21,32832060,2498402,1133333081,Lubbock,TRUE,$20.44,$0.50,$0.00,$0.00
9/4/2024 14:10:02,9/4/2024 14:10:02,9/4/2024 14:13:14,9/4/2024 14:20:13,3962501,2498402,256852425,Lubbock,TRUE,$17.94,$3.50,$1.00,$0.00
9/4/2024 14:47:27,9/4/2024 14:47:27,9/4/2024 14:53:09,9/4/2024 14:57:57,3962501,2498402,806859001,Lubbock,TRUE,$16.77,$0.00,$1.50,$0.00
9/5/2024 2:39:53,9/5/2024 2:39:53,9/5/2024 2:41:41,9/5/2024 2:52:14,10964351,2498402,305225500,Lubbock,TRUE,$22.41,$0.00,$1.34,$0.00
9/5/2024 2:21:59,9/5/2024 2:21:59,9/5/2024 2:37:29,9/5/2024 2:43:01,6970388,2498402,675935890,Lubbock,TRUE,$16.73,$1.99,$2.00,$0.00
9/4/2024 14:55:10,9/4/2024 14:55:10,9/4/2024 14:58:15,9/4/2024 15:21:19,32832060,2498402,1133333081,Lubbock,TRUE,$27.52,$3.50,$0.00,$0.00
9/5/2024 2:17:12,9/5/2024 2:17:12,9/5/2024 2:35:37,9/5/2024 2:53:02,13464665,2498402,1845157006,Lubbock,TRUE,$19.71,$1.50,$0.00,$0.00
9/4/2024 17:00:42,9/4/2024 17:00:43,9/4/2024 17:07:54,9/4/2024 17:16:15,23792121,2498402,1613822998,Lubbock,TRUE,$20.17,$0.00,$2.50,$0.00
9/4/2024 17:41:04,9/4/2024 17:41:04,9/4/2024 17:47:08,9/4/2024 17:52:26,37481066,2498402,111442461,Lubbock,TRUE,$33.44,$0.00,$3.50,$0.00
9/4/2024 18:47:50,9/4/2024 18:47:50,9/4/2024 19:03:44,9/4/2024 19:14:02,2415864,2498402,836690050,Lubbock,TRUE,$20.05,$0.00,$0.00,$0.00
9/5/2024 3:05:11,9/5/2024 3:05:11,9/5/2024 3:08:14,9/5/2024 3:21:51,24851758,2498402,92499592,Lubbock,TRUE,$24.86,$0.00,$3.68,$0.00
9/4/2024 18:00:33,9/4/2024 18:00:33,9/4/2024 18:02:51,9/4/2024 18:19:29,25182883,2498402,159903284,Lubbock,TRUE,$56.99,$0.00,$4.00,$0.00
9/4/2024 17:25:21,9/4/2024 17:25:21,9/4/2024 17:40:21,9/4/2024 17:52:54,10831629,2498402,36105249,Lubbock,TRUE,$40.48,$0.00,$3.00,$0.00
9/4/2024 15:52:58,9/4/2024 15:52:58,9/4/2024 16:05:33,9/4/2024 16:20:59,34004497,2498402,1314771153,Lubbock,TRUE,$8.23,$0.99,$0.00,$0.00
9/4/2024 15:23:04,9/4/2024 15:23:04,9/4/2024 15:24:58,9/4/2024 15:37:57,36023108,2498402,1303825868,Lubbock,TRUE,$35.75,$0.00,$3.00,$0.00
9/4/2024 13:58:20,9/4/2024 13:58:21,9/4/2024 14:01:41,9/4/2024 14:13:21,23840716,2498402,1020788973,Lubbock,TRUE,$14.51,$0.00,$0.00,$0.00
9/4/2024 15:09:14,9/4/2024 15:09:15,9/4/2024 15:15:19,9/4/2024 15:20:42,23674527,2498402,591292669,Lubbock,TRUE,$33.49,$0.00,$2.50,$0.00
9/4/2024 13:47:13,9/4/2024 13:47:13,9/4/2024 13:53:45,9/4/2024 13:58:57,23840716,2498402,889958124,Lubbock,TRUE,$15.67,$1.99,$2.00,$0.00
9/4/2024 17:31:11,9/4/2024 17:31:11,9/4/2024 17:48:02,9/4/2024 17:57:27,20029717,2498402,1676839166,Lubbock,TRUE,$20.35,$0.00,$4.00,$0.00
9/4/2024 14:39:27,9/4/2024 14:39:27,9/4/2024 14:43:07,9/4/2024 14:55:22,37230643,2498402,1546622264,Lubbock,TRUE,$19.57,$0.00,$2.00,$0.00
9/4/2024 21:19:57,9/4/2024 21:19:57,9/4/2024 21:34:30,9/4/2024 21:44:42,4472748,2498402,594585910,Lubbock,TRUE,$28.03,$0.00,$3.00,$0.00
9/1/2024 3:32:28,9/1/2024 3:32:28,9/1/2024 3:36:40,9/1/2024 3:55:57,31189534,2498402,835857232,Lubbock,TRUE,$17.68,$0.00,$2.50,$0.00
9/1/2024 0:44:52,9/1/2024 0:44:52,9/1/2024 0:46:43,9/1/2024 1:02:17,6005205,2498402,129485895,Lubbock,TRUE,$32.59,$0.00,$3.00,$0.00
9/1/2024 3:43:43,9/1/2024 3:43:43,9/1/2024 4:10:19,9/1/2024 4:29:58,23506730,2498402,58872206,Lubbock,TRUE,$16.84,$0.00,$1.00,$0.00
9/14/2024 19:24:50,9/14/2024 19:24:50,9/14/2024 19:33:52,9/14/2024 19:48:19,32718792,2498402,58872206,Lubbock,TRUE,$28.28,$0.00,$1.00,$0.00
9/14/2024 14:32:41,9/14/2024 14:32:42,9/14/2024 14:36:20,9/14/2024 14:43:20,3678618,2498402,78162850,Lubbock,TRUE,$24.17,$0.00,$4.00,$0.00
9/14/2024 19:13:12,9/14/2024 19:13:13,9/14/2024 19:17:30,9/14/2024 19:28:07,26270844,2498402,1214609903,Lubbock,TRUE,$24.59,$0.00,$4.50,$0.00
9/15/2024 3:27:42,9/15/2024 3:27:43,9/15/2024 3:30:52,9/15/2024 3:39:22,3678618,2498402,1246327044,Lubbock,TRUE,$36.82,$0.00,$3.00,$0.00
9/15/2024 1:52:36,9/15/2024 1:52:37,9/15/2024 2:02:54,9/15/2024 2:09:49,36919400,2498402,530556105,Lubbock,TRUE,$15.54,$0.00,$0.00,$0.00
9/15/2024 4:17:43,9/15/2024 4:17:43,9/15/2024 4:33:08,9/15/2024 4:42:05,38036362,2498402,494864977,Lubbock,TRUE,$20.88,$1.50,$2.50,$0.00
9/15/2024 0:27:30,9/15/2024 0:27:31,9/15/2024 0:35:27,9/15/2024 0:44:56,31803563,2498402,1883439161,Lubbock,TRUE,$49.58,$0.00,$4.00,$0.00
9/14/2024 16:57:25,9/14/2024 16:57:26,9/14/2024 17:00:10,9/14/2024 17:08:22,13243177,2498402,1499188077,Lubbock,TRUE,$25.42,$0.00,$3.50,$0.00
9/14/2024 14:31:49,9/14/2024 14:31:49,9/14/2024 14:54:58,9/14/2024 15:06:43,18440282,2498402,607528414,Lubbock,TRUE,$23.77,$0.00,$2.00,$0.00
9/14/2024 19:49:31,9/14/2024 19:49:32,9/14/2024 19:53:31,9/14/2024 20:12:58,14614339,2498402,1186190406,Lubbock,TRUE,$35.25,$0.00,$3.50,$0.00
9/15/2024 1:35:34,9/15/2024 1:35:34,9/15/2024 1:39:26,9/15/2024 1:49:21,23840716,2498402,1423305256,Lubbock,TRUE,$48.81,$2.50,$2.50,$0.00
9/15/2024 0:23:48,9/15/2024 0:23:49,9/15/2024 0:27:31,9/15/2024 0:49:52,33971096,2498402,1369866112,Lubbock,TRUE,$16.04,$1.99,$0.00,$0.00
9/14/2024 14:11:39,9/14/2024 14:11:39,9/14/2024 14:16:52,9/14/2024 14:23:25,22062291,2498402,735110249,Lubbock,TRUE,$42.47,$0.00,$3.50,$0.00
9/14/2024 15:51:18,9/14/2024 15:51:18,9/14/2024 15:57:32,9/14/2024 16:03:33,3678618,2498402,70288813,Lubbock,TRUE,$25.31,$0.00,$3.00,$0.00
9/15/2024 2:13:01,9/15/2024 2:13:02,9/15/2024 2:19:03,9/15/2024 2:28:43,19205958,2498402,241952115,Lubbock,TRUE,$35.40,$0.00,$3.00,$0.00
9/15/2024 1:51:16,9/15/2024 1:51:16,9/15/2024 2:02:54,9/15/2024 2:14:59,36919400,2498402,1058891634,Lubbock,TRUE,$13.92,$0.00,$0.00,$0.00
9/14/2024 14:54:27,9/14/2024 14:54:28,9/14/2024 15:00:48,9/14/2024 15:05:44,25067086,2498402,806859001,Lubbock,TRUE,$16.95,$0.00,$1.50,$0.00
9/14/2024 22:52:43,9/14/2024 22:52:44,9/14/2024 22:56:59,9/14/2024 23:11:16,19657837,2498402,123086023,Lubbock,TRUE,$34.05,$0.00,$5.50,$0.00
9/14/2024 15:47:00,9/14/2024 16:00:24,9/14/2024 16:16:48,9/14/2024 16:24:21,31425083,2498402,1868461314,Lubbock,FALSE,$12.18,$2.99,$0.00,$0.00
9/14/2024 13:16:34,9/14/2024 13:16:35,9/14/2024 13:23:27,9/14/2024 13:29:35,26312652,2498402,273442868,Lubbock,TRUE,$18.94,$0.00,$2.00,$0.00
9/15/2024 0:58:12,9/15/2024 0:58:12,9/15/2024 1:04:27,9/15/2024 1:09:10,31803563,2498402,799987123,Lubbock,TRUE,$18.56,$0.50,$2.00,$0.00
9/14/2024 20:10:02,9/14/2024 20:10:03,9/14/2024 20:11:55,9/14/2024 20:18:45,29503125,2498402,716847298,Lubbock,TRUE,$24.70,$0.00,$0.00,$0.00
9/14/2024 21:16:49,9/14/2024 21:16:49,9/14/2024 21:24:22,9/14/2024 21:34:31,33722903,2498402,86432017,Lubbock,TRUE,$28.24,$0.00,$3.00,$0.00
9/14/2024 21:14:42,9/14/2024 21:14:42,9/14/2024 21:23:45,9/14/2024 21:37:49,34329031,2498402,1883551617,Lubbock,TRUE,$26.54,$0.00,$3.00,$0.00
9/11/2024 16:52:41,9/11/2024 16:52:41,9/11/2024 17:13:10,9/11/2024 17:25:32,25447794,2498402,1184942626,Lubbock,TRUE,$32.73,$0.00,$0.00,$0.00
9/11/2024 12:18:21,9/11/2024 12:18:21,9/11/2024 12:30:07,9/11/2024 12:40:33,26312652,2498402,129485895,Lubbock,TRUE,$20.30,$0.00,$2.00,$0.00
9/11/2024 21:04:04,9/11/2024 21:04:04,9/11/2024 21:13:30,9/11/2024 21:22:30,10882935,2498402,42736570,Lubbock,TRUE,$25.64,$0.00,$3.50,$0.00
9/11/2024 17:16:35,9/11/2024 17:16:35,9/11/2024 17:25:08,9/11/2024 17:30:47,6024883,2498402,1883024195,Lubbock,TRUE,$27.22,$0.00,$1.00,$0.00
9/11/2024 15:43:25,9/11/2024 15:43:26,9/11/2024 15:47:28,9/11/2024 15:58:51,33575697,2498402,1868169843,Lubbock,TRUE,$28.07,$0.00,$3.50,$0.00
9/11/2024 16:22:19,9/11/2024 16:22:19,9/11/2024 16:32:15,9/11/2024 16:40:11,19167216,2498402,1867806920,Lubbock,TRUE,$11.98,$0.00,$2.00,$0.00
9/11/2024 21:20:28,9/11/2024 21:20:28,9/11/2024 21:27:47,9/11/2024 21:47:50,10882935,2498402,1432824855,Lubbock,TRUE,$19.75,$0.00,$2.00,$0.00
9/12/2024 3:47:43,9/12/2024 3:47:44,9/12/2024 3:50:28,9/12/2024 4:03:26,13174598,2498402,85973968,Lubbock,TRUE,$16.49,$0.00,$2.00,$0.00
9/11/2024 18:16:58,9/11/2024 18:16:59,9/11/2024 18:25:28,9/11/2024 18:33:35,32702395,2498402,336498497,Lubbock,TRUE,$14.24,$0.00,$2.00,$0.00
9/11/2024 17:22:22,9/11/2024 17:22:22,9/11/2024 17:27:50,9/11/2024 17:35:47,38072351,2498402,1133333081,Lubbock,TRUE,$18.27,$0.00,$0.00,$0.00
9/12/2024 3:56:19,9/12/2024 3:56:20,9/12/2024 4:08:24,9/12/2024 4:18:28,35058779,2498402,34915975,Lubbock,TRUE,$18.36,$0.00,$3.00,$0.00
9/11/2024 14:23:29,9/11/2024 14:23:29,9/11/2024 14:27:47,9/11/2024 14:36:11,33575697,2498402,887224118,Lubbock,TRUE,$21.56,$0.00,$1.00,$0.00
9/12/2024 1:37:44,9/12/2024 1:37:44,9/12/2024 1:44:08,9/12/2024 1:53:44,23840716,2498402,251526205,Lubbock,TRUE,$24.51,$1.50,$2.50,$0.00
9/12/2024 0:36:43,9/12/2024 0:36:43,9/12/2024 0:41:34,9/12/2024 0:58:08,22427317,2498402,1246327044,Lubbock,TRUE,$23.11,$0.00,$1.50,$0.00
9/11/2024 16:02:36,9/11/2024 16:02:37,,,,2498402,1868169843,Lubbock,TRUE,$0.00,$0.00,$0.00,$0.00
9/12/2024 0:56:57,9/12/2024 0:56:57,9/12/2024 1:00:59,9/12/2024 1:15:07,35397647,2498402,43124707,Lubbock,TRUE,$22.14,$0.00,$2.00,$0.00
9/11/2024 23:33:50,9/11/2024 23:33:50,9/11/2024 23:41:40,9/11/2024 23:48:28,23528738,2498402,1857023511,Lubbock,TRUE,$17.61,$0.00,$0.50,$0.00
9/11/2024 16:43:37,9/11/2024 16:43:38,9/11/2024 16:59:44,9/11/2024 17:07:32,37565249,2498402,753887179,Lubbock,TRUE,$26.86,$0.00,$4.00,$0.00
9/11/2024 11:15:09,9/11/2024 11:15:09,9/11/2024 11:28:02,9/11/2024 11:35:54,26312652,2498402,439927415,Lubbock,TRUE,$18.00,$0.00,$1.50,$0.00
9/11/2024 14:19:02,9/11/2024 14:19:02,9/11/2024 14:25:41,9/11/2024 14:33:58,19694523,2498402,336498497,Lubbock,TRUE,$17.62,$0.00,$2.00,$0.00
9/11/2024 16:59:58,9/11/2024 16:59:58,9/11/2024 17:04:01,9/11/2024 17:09:11,13222283,2498402,303880382,Lubbock,TRUE,$17.21,$0.00,$2.00,$0.00
9/6/2024 18:32:46,9/6/2024 18:32:46,9/6/2024 18:39:05,9/6/2024 18:43:37,31129273,2498402,303644526,Lubbock,TRUE,$21.11,$0.00,$2.00,$0.00
9/7/2024 2:52:46,9/7/2024 2:52:46,9/7/2024 3:05:32,9/7/2024 3:18:32,22476685,2498402,1158501004,Lubbock,TRUE,$29.00,$1.26,$3.50,$0.00
9/6/2024 13:34:59,9/6/2024 13:34:59,9/6/2024 13:46:31,9/6/2024 13:54:32,31320686,2498402,1647152749,Lubbock,TRUE,$21.76,$1.49,$0.00,$0.00
9/6/2024 12:43:49,9/6/2024 12:43:50,9/6/2024 12:58:00,9/6/2024 13:06:41,6424534,2498402,1174890687,Lubbock,TRUE,$15.94,$0.00,$0.00,$0.00
9/6/2024 4:50:43,9/6/2024 4:50:44,9/6/2024 5:05:17,9/6/2024 5:15:03,26210471,2498402,1670018864,Lubbock,TRUE,$22.34,$0.00,$2.00,$0.00
9/7/2024 0:25:57,9/7/2024 0:25:57,9/7/2024 0:37:18,9/7/2024 0:51:46,10964351,2498402,1398073668,Lubbock,TRUE,$50.97,$2.12,$0.00,$0.00
9/6/2024 4:03:38,9/6/2024 4:03:38,9/6/2024 5:14:10,9/6/2024 5:21:34,19694523,2498402,1828987443,Lubbock,TRUE,$19.74,$2.99,$0.00,$0.00
9/6/2024 16:17:04,9/6/2024 16:17:05,9/6/2024 16:29:57,9/6/2024 16:38:30,23840716,2498402,487311968,Lubbock,TRUE,$16.84,$0.00,$1.50,$0.00
9/6/2024 14:22:19,9/6/2024 14:22:19,9/6/2024 14:36:18,9/6/2024 14:43:56,13056236,2498402,94356033,Lubbock,TRUE,$21.36,$0.00,$2.00,$0.00
9/7/2024 2:23:49,9/7/2024 2:23:49,9/7/2024 2:30:26,9/7/2024 2:40:36,28346197,2498402,61232324,Lubbock,TRUE,$19.28,$0.00,$2.00,$0.00
9/6/2024 15:37:29,9/6/2024 15:37:29,9/6/2024 15:47:53,9/6/2024 15:55:16,29991051,2498402,1294724048,Lubbock,TRUE,$37.95,$1.99,$1.26,$0.00
9/7/2024 0:36:01,9/7/2024 0:36:02,9/7/2024 0:56:47,9/7/2024 1:08:31,10964351,2498402,369224192,Lubbock,TRUE,$24.73,$0.00,$0.00,$0.00
9/6/2024 11:46:45,9/6/2024 11:46:45,9/6/2024 12:07:24,9/6/2024 12:13:39,22642297,2498402,323060784,Lubbock,TRUE,$23.69,$0.00,$2.00,$0.00
9/6/2024 22:47:28,9/6/2024 22:47:29,9/6/2024 22:55:28,9/6/2024 23:09:25,33901088,2498402,1727711013,Lubbock,TRUE,$15.77,$1.49,$0.00,$0.00
9/7/2024 0:05:00,9/7/2024 0:05:01,9/7/2024 0:09:32,9/7/2024 0:14:44,29326340,2498402,437759777,Lubbock,TRUE,$24.58,$0.00,$1.50,$0.00
9/6/2024 15:56:53,9/6/2024 15:56:53,9/6/2024 16:02:24,9/6/2024 16:09:18,31409839,2498402,1469915349,Lubbock,TRUE,$40.95,$3.00,$4.00,$0.00
9/6/2024 13:35:57,9/6/2024 13:35:57,9/6/2024 13:45:03,9/6/2024 13:51:31,7760676,2498402,336498497,Lubbock,TRUE,$17.62,$0.00,$2.00,$0.00
9/6/2024 19:13:22,9/6/2024 19:13:23,9/6/2024 19:19:44,9/6/2024 19:28:43,25136462,2498402,640799859,Lubbock,TRUE,$23.84,$0.00,$4.00,$0.00
9/6/2024 14:37:32,9/6/2024 14:37:32,9/6/2024 14:41:29,9/6/2024 14:47:43,25184047,2498402,889958124,Lubbock,TRUE,$15.67,$1.99,$2.00,$0.00
9/6/2024 21:43:48,9/6/2024 21:43:49,9/6/2024 21:56:07,9/6/2024 22:04:40,34922006,2498402,1335004395,Lubbock,TRUE,$34.04,$0.00,$4.00,$0.00
9/7/2024 2:43:40,9/7/2024 2:43:41,9/7/2024 2:50:09,9/7/2024 2:59:36,25193840,2498402,1422122182,Lubbock,TRUE,$22.47,$2.99,$3.50,$0.00
9/11/2024 0:51:02,9/11/2024 0:51:03,9/11/2024 1:00:00,9/11/2024 1:03:51,34913842,2498402,581718586,Lubbock,TRUE,$30.29,$1.99,$2.00,$0.00
9/11/2024 2:55:59,9/11/2024 2:55:59,9/11/2024 3:03:35,9/11/2024 3:10:48,19137774,2498402,1782590082,Lubbock,TRUE,$20.80,$0.00,$3.50,$0.00
9/10/2024 23:16:54,9/10/2024 23:16:54,9/10/2024 23:21:31,9/10/2024 23:28:34,30035771,2498402,1335004395,Lubbock,TRUE,$14.66,$0.00,$2.00,$0.00
9/10/2024 15:17:36,9/10/2024 15:17:36,9/10/2024 15:19:10,9/10/2024 15:28:39,3678618,2498402,616259713,Lubbock,TRUE,$21.72,$0.00,$2.50,$0.00
9/11/2024 2:25:19,9/11/2024 2:25:19,9/11/2024 2:30:52,9/11/2024 2:47:18,33784307,2498402,161561650,Lubbock,TRUE,$20.11,$0.00,$4.00,$0.00
9/10/2024 22:41:07,9/10/2024 22:41:07,9/10/2024 22:53:12,9/10/2024 23:01:14,32839646,2498402,1161289019,Lubbock,TRUE,$19.29,$0.00,$0.00,$0.00
9/11/2024 2:37:33,9/11/2024 2:37:33,9/11/2024 2:41:50,9/11/2024 2:48:36,30483707,2498402,112875725,Lubbock,TRUE,$21.23,$0.00,$4.00,$0.00
9/10/2024 15:49:05,9/10/2024 15:49:05,9/10/2024 15:51:05,9/10/2024 15:58:53,3678618,2498402,1625548981,Lubbock,TRUE,$38.94,$0.00,$3.50,$0.00
9/10/2024 20:37:29,9/10/2024 20:37:29,9/10/2024 20:45:14,9/10/2024 20:52:19,22457604,2498402,290391022,Lubbock,TRUE,$30.14,$0.00,$5.00,$0.00
9/11/2024 1:59:06,9/11/2024 1:59:06,9/11/2024 2:04:42,9/11/2024 2:13:58,33216023,2498402,835857232,Lubbock,TRUE,$21.89,$0.00,$2.50,$0.00
9/10/2024 15:58:41,9/10/2024 15:58:41,9/10/2024 16:05:20,9/10/2024 16:12:25,33575697,2498402,365206613,Lubbock,TRUE,$31.35,$2.50,$2.50,$0.00
9/10/2024 16:57:00,9/10/2024 16:57:00,9/10/2024 17:02:00,9/10/2024 17:06:17,23792121,2498402,303880382,Lubbock,TRUE,$18.11,$0.00,$2.00,$0.00
9/10/2024 13:52:57,9/10/2024 13:52:57,9/10/2024 14:03:19,9/10/2024 14:18:26,31906431,2498402,1153507051,Lubbock,TRUE,$23.17,$4.00,$2.50,$0.00
9/10/2024 19:29:43,9/10/2024 19:29:43,9/10/2024 19:33:11,9/10/2024 19:41:10,13174598,2498402,1104006765,Lubbock,TRUE,$37.60,$0.00,$3.50,$0.00
9/11/2024 3:49:51,9/11/2024 3:49:52,9/11/2024 4:02:56,9/11/2024 4:13:44,29267225,2498402,872715336,Lubbock,TRUE,$33.04,$2.99,$4.00,$0.00
9/10/2024 19:40:02,9/10/2024 19:40:02,9/10/2024 19:44:24,9/10/2024 19:51:09,35060338,2498402,1479048379,Lubbock,TRUE,$32.39,$0.00,$3.00,$0.00
9/10/2024 22:05:24,9/10/2024 22:05:25,9/10/2024 22:18:00,9/10/2024 22:26:26,27248846,2498402,295841795,Lubbock,TRUE,$32.22,$0.00,$0.00,$0.00
9/11/2024 3:49:11,9/11/2024 3:49:12,9/11/2024 4:02:16,9/11/2024 4:13:04,1424610,2498402,34915975,Lubbock,TRUE,$24.27,$0.00,$3.00,$0.00
